0 0.998004 0.00199601 0
0.5 0.997453 0.00243664 0.00011045
1 0.996781 0.00297412 0.000245274
1.5 0.995961 0.00362952 0.000409822
2 0.994961 0.00442841 0.00061061
2.5 0.993743 0.00540172 0.000855561
3 0.992259 0.00658687 0.0011543
3.5 0.990453 0.00802893 0.00151852
4 0.988256 0.00978209 0.00196237
4.5 0.985586 0.0119112 0.00250298
5 0.982345 0.0144937 0.00316103
5.5 0.978417 0.0176213 0.00396141
6 0.973664 0.0214017 0.00493401
6.5 0.967924 0.0259612 0.00611454
7 0.96101 0.0314449 0.0075455
7.5 0.952704 0.0380185 0.00927716
8 0.942764 0.0458671 0.0113686
8.5 0.930918 0.0551934 0.0138885
9 0.916872 0.0662122 0.0169161
9.5 0.900316 0.079142 0.0205415
10 0.880942 0.094192 0.0248657
10.5 0.858457 0.111544 0.0299992
11 0.832611 0.131328 0.0360607
11.5 0.803231 0.153596 0.0431735
12 0.770252 0.178287 0.0514609
12.5 0.733754 0.205207 0.0610397
13 0.693989 0.233997 0.0720132
13.5 0.651399 0.264138 0.0844625
14 0.606606 0.294955 0.0984389
14.5 0.560388 0.325655 0.113957
15 0.513624 0.355387 0.130989
15.5 0.467229 0.383305 0.149466
16 0.422076 0.408647 0.169277
16.5 0.378935 0.430787 0.190278
17 0.338417 0.449287 0.212296
17.5 0.300953 0.463904 0.235143
18 0.266791 0.474587 0.258621
18.5 0.236012 0.48145 0.282538
19 0.208558 0.484734 0.306707
19.5 0.184273 0.484769 0.330957
20 0.16293 0.481934 0.355136
20.5 0.144264 0.476626 0.37911
21 0.127997 0.469239 0.402764
21.5 0.113854 0.460141 0.426005
22 0.101571 0.449674 0.448755
22.5 0.0909078 0.438138 0.470954
23 0.0816464 0.425799 0.492555
23.5 0.0735942 0.412882 0.513524
24 0.0665826 0.399581 0.533836
24.5 0.0604653 0.386057 0.553478
25 0.0551166 0.372443 0.57244
25.5 0.0504282 0.35885 0.590722
26 0.046308 0.345365 0.608327
26.5 0.0426772 0.332061 0.625261
27 0.0394686 0.318995 0.641537
27.5 0.0366251 0.30621 0.657165
28 0.0340979 0.293739 0.672163
28.5 0.0318456 0.28161 0.686545
29 0.0298326 0.269838 0.700329
29.5 0.0280285 0.258437 0.713535
30 0.0264073 0.247413 0.726179
30.5 0.0249466 0.236771 0.738282
31 0.0236272 0.22651 0.749863
31.5 0.0224325 0.216628 0.760939
32 0.0213482 0.20712 0.771532
32.5 0.0203617 0.197981 0.781658
33 0.0194623 0.189202 0.791336
33.5 0.0186406 0.180776 0.800584
34 0.0178883 0.172693 0.809419
34.5 0.0171983 0.164943 0.817858
35 0.0165641 0.157517 0.825919
35.5 0.0159803 0.150404 0.833615
36 0.015442 0.143594 0.840964
36.5 0.0149447 0.137076 0.84798
37 0.0144847 0.130839 0.854676
37.5 0.0140586 0.124873 0.861068
38 0.0136632 0.119169 0.867168
38.5 0.013296 0.113715 0.872989
39 0.0129544 0.108502 0.878543
39.5 0.0126362 0.103521 0.883843
40 0.0123397 0.0987611 0.888899
40.5 0.0120629 0.0942144 0.893723
41 0.0118043 0.0898717 0.898324
41.5 0.0115624 0.0857245 0.902713
42 0.011336 0.0817644 0.9069
42.5 0.0111239 0.0779835 0.910893
43 0.010925 0.0743742 0.914701
43.5 0.0107384 0.0709289 0.918333
44 0.0105631 0.0676406 0.921796
44.5 0.0103984 0.0645024 0.925099
45 0.0102434 0.0615076 0.928249
45.5 0.0100976 0.0586501 0.931252
46 0.00996032 0.0559236 0.934116
46.5 0.00983096 0.0533223 0.936847
47 0.009709 0.0508407 0.93945
47.5 0.00959397 0.0484733 0.941933
48 0.00948541 0.0462151 0.944299
48.5 0.00938291 0.0440611 0.946556
49 0.00928609 0.0420067 0.948707
49.5 0.0091946 0.0400472 0.950758
50 0.0091081 0.0381784 0.952713
50.5 0.00902629 0.0363962 0.954578
51 0.00894889 0.0346966 0.956354
51.5 0.00887564 0.0330759 0.958048
52 0.00880629 0.0315304 0.959663
52.5 0.00874061 0.0300567 0.961203
53 0.00867838 0.0286515 0.96267
53.5 0.00861942 0.0273116 0.964069
54 0.00856353 0.0260341 0.965402
54.5 0.00851054 0.0248161 0.966673
55 0.00846029 0.0236548 0.967885
