0 1000 2 0
0.5 974.562 5.28243 22.0183
1 943.857 13.4881 44.3463
1.5 899.436 32.9926 68.9976
2 825.109 75.5892 100.251
2.5 699.504 154.855 145.736
3 520.626 263.973 214.232
3.5 338.204 353.121 306.253
4 211.463 377.431 408.01
4.5 145.148 348.885 502.796
5 115.17 299.889 582.006
5.5 103.194 249.973 644.237
6 100.215 206.264 691.275
6.5 102.138 170.199 725.747
7 106.991 141.198 750.193
7.5 113.729 118.139 766.783
8 121.727 99.8812 777.284
8.5 130.576 85.4363 783.098
9 139.984 73.9967 785.328
9.5 149.729 64.9238 784.837
10 159.637 57.7195 782.3
10.5 169.565 51.9989 778.246
11 179.395 47.4653 773.091
11.5 189.027 43.8906 767.164
12 198.379 41.0992 760.726
12.5 207.376 38.9562 753.984
13 215.957 37.3575 747.106
13.5 224.066 36.2228 740.227
14 231.656 35.4901 733.459
14.5 238.682 35.1114 726.892
15 245.109 35.0489 720.602
15.5 250.901 35.2726 714.652
16 256.033 35.7579 709.095
16.5 260.479 36.4836 703.977
17 264.223 37.4303 699.334
17.5 267.253 38.5786 695.196
18 269.567 39.9081 691.588
18.5 271.17 41.3964 688.527
19 272.078 43.0179 686.021
19.5 272.318 44.7436 684.075
20 271.929 46.5409 682.683
20.5 270.962 48.3738 681.829
21 269.478 50.2041 681.492
21.5 267.55 51.9924 681.639
22 265.257 53.6998 682.229
22.5 262.685 55.2897 683.215
23 259.922 56.7297 684.542
23.5 257.054 57.9932 686.15
24 254.164 59.0609 687.977
24.5 251.327 59.921 689.96
25 248.609 60.5699 692.036
25.5 246.065 61.0115 694.147
26 243.738 61.2565 696.239
26.5 241.661 61.3208 698.265
27 239.853 61.2245 700.184
27.5 238.325 60.9905 701.962
28 237.077 60.6426 703.575
28.5 236.103 60.2051 705.006
29 235.39 59.701 706.242
29.5 234.922 59.1522 707.281
30 234.676 58.5781 708.122
30.5 234.629 57.9961 708.772
31 234.758 57.421 709.241
31.5 235.036 56.8652 709.541
32 235.439 56.3387 709.686
32.5 235.942 55.8492 709.694
33 236.522 55.4028 709.581
33.5 237.157 55.0033 709.366
34 237.827 54.6533 709.066
34.5 238.514 54.354 708.698
35 239.201 54.1052 708.278
35.5 239.873 53.906 707.822
36 240.518 53.7545 707.345
36.5 241.126 53.648 706.859
37 241.688 53.5835 706.376
37.5 242.197 53.5575 705.906
38 242.649 53.5661 705.459
38.5 243.04 53.605 705.04
39 243.37 53.6702 704.656
39.5 243.638 53.7573 704.312
40 243.844 53.8621 704.01
40.5 243.993 53.9803 703.752
41 244.086 54.108 703.539
41.5 244.128 54.2415 703.371
42 244.125 54.3772 703.247
42.5 244.08 54.512 703.163
43 244.001 54.643 703.118
43.5 243.891 54.7679 703.109
44 243.758 54.8846 703.131
44.5 243.607 54.9914 703.181
45 243.443 55.0871 703.255
45.5 243.271 55.1709 703.348
46 243.097 55.2423 703.456
46.5 242.923 55.301 703.576
47 242.755 55.3473 703.704
47.5 242.594 55.3815 703.835
48 242.444 55.4043 703.967
48.5 242.307 55.4164 704.097
49 242.184 55.4189 704.223
49.5 242.076 55.4128 704.341
50 241.984 55.3992 704.451
50.5 241.909 55.3794 704.552
51 241.849 55.3544 704.641
51.5 241.805 55.3254 704.719
52 241.775 55.2936 704.786
52.5 241.758 55.26 704.84
53 241.754 55.2254 704.884
53.5 241.761 55.1909 704.916
54 241.777 55.1571 704.938
54.5 241.801 55.1247 704.95
55 241.832 55.0943 704.954
55.5 241.868 55.0662 704.95
56 241.908 55.0409 704.939
56.5 241.95 55.0185 704.923
57 241.993 54.9992 704.903
57.5 242.037 54.9831 704.879
58 242.08 54.9701 704.853
58.5 242.121 54.9602 704.825
59 242.16 54.9532 704.796
59.5 242.195 54.9489 704.767
60 242.228 54.9472 704.74
60.5 242.257 54.9477 704.713
61 242.282 54.9502 704.688
61.5 242.303 54.9544 704.666
62 242.319 54.96 704.646
62.5 242.332 54.9667 704.628
63 242.342 54.9743 704.614
63.5 242.348 54.9825 704.602
64 242.35 54.991 704.593
64.5 242.35 54.9997 704.586
65 242.347 55.0082 704.583
65.5 242.342 55.0165 704.581
66 242.335 55.0244 704.582
66.5 242.326 55.0318 704.585
67 242.317 55.0385 704.589
67.5 242.307 55.0445 704.595
68 242.296 55.0497 704.602
68.5 242.285 55.0541 704.61
69 242.274 55.0578 704.619
69.5 242.263 55.0607 704.628
70 242.253 55.0628 704.638
70.5 242.244 55.0642 704.647
71 242.235 55.0649 704.656
71.5 242.228 55.0651 704.665
72 242.221 55.0647 704.673
72.5 242.215 55.0639 704.681
73 242.211 55.0626 704.688
73.5 242.207 55.061 704.695
74 242.204 55.0592 704.701
74.5 242.202 55.0572 704.706
75 242.201 55.0551 704.71
75.5 242.201 55.053 704.713
76 242.201 55.0508 704.716
76.5 242.202 55.0487 704.718
77 242.204 55.0467 704.72
77.5 242.206 55.0448 704.721
78 242.208 55.043 704.721
78.5 242.21 55.0414 704.721
79 242.213 55.04 704.721
79.5 242.216 55.0388 704.72
80 242.219 55.0378 704.719
80.5 242.221 55.0369 704.718
81 242.224 55.0363 704.717
81.5 242.226 55.0359 704.715
82 242.229 55.0356 704.714
82.5 242.231 55.0355 704.713
83 242.232 55.0355 704.712
83.5 242.234 55.0357 704.711
84 242.235 55.036 704.71
84.5 242.236 55.0363 704.709
85 242.237 55.0367 704.708
85.5 242.238 55.0372 704.708
86 242.238 55.0377 704.707
86.5 242.238 55.0383 704.707
87 242.238 55.0388 704.707
87.5 242.238 55.0394 704.707
88 242.238 55.0399 704.707
88.5 242.237 55.0404 704.708
89 242.237 55.0408 704.708
89.5 242.236 55.0413 704.709
90 242.236 55.0416 704.71
90.5 242.235 55.042 704.71
91 242.234 55.0422 704.711
91.5 242.233 55.0425 704.712
92 242.233 55.0426 704.713
92.5 242.232 55.0428 704.714
93 242.232 55.0429 704.715
93.5 242.231 55.0429 704.715
94 242.231 55.0429 704.716
94.5 242.23 55.0429 704.717
95 242.23 55.0428 704.718
95.5 242.229 55.0428 704.718
96 242.229 55.0427 704.719
96.5 242.229 55.0426 704.72
97 242.229 55.0424 704.72
97.5 242.229 55.0423 704.721
