0.999999 -0.0131256 1.26582e-06 4.27214e-07 0 0.0131251
0.98719 -0.0121971 1.77004e-06 5.86051e-07 0.0126803 0.0122046
0.975288 -0.0113346 2.4597e-06 7.99757e-07 0.0244713 0.0113487
0.964227 -0.0105331 3.39828e-06 1.08614e-06 0.0354354 0.0105529
0.953948 -0.00978846 4.66974e-06 1.46851e-06 0.0456308 0.00981302
0.944396 -0.00909672 6.38483e-06 1.97737e-06 0.0551114 0.00912514
0.935518 -0.00845412 8.68925e-06 2.65247e-06 0.0639274 0.00848559
0.927268 -0.00785739 1.17743e-05 3.54564e-06 0.0721257 0.007891
0.919599 -0.00730323 1.58906e-05 4.72427e-06 0.0797496 0.00733823
0.912471 -0.0067889 2.13658e-05 6.27589e-06 0.0868395 0.00682438
0.905845 -0.00631173 2.86279e-05 8.31419e-06 0.093433 0.00634675
0.899684 -0.00586929 3.82346e-05 1.09864e-05 0.0995652 0.00590284
0.893953 -0.00545935 5.09116e-05 1.44832e-05 0.105269 0.00549031
0.888622 -0.00508013 6.76026e-05 1.90512e-05 0.110574 0.00510711
0.88366 -0.00472991 8.95323e-05 2.50091e-05 0.115509 0.00475124
0.879038 -0.00440725 0.000118289 3.27683e-05 0.120101 0.0044209
0.87473 -0.00411112 0.00015593 4.28597e-05 0.124374 0.00411452
0.870707 -0.00384056 0.000205116 5.59666e-05 0.128351 0.00383064
0.866946 -0.00359531 0.000269289 7.297e-05 0.132055 0.00356795
0.86342 -0.0033753 0.000352889 9.50012e-05 0.135506 0.00332536
0.860103 -0.003181 0.000461645 0.000123514 0.138724 0.00310194
0.856969 -0.0030136 0.000602939 0.000160372 0.141727 0.00289705
0.85399 -0.00287501 0.000786268 0.000207964 0.144534 0.00271015
0.851134 -0.00276793 0.00102384 0.000269339 0.147163 0.00254104
0.848369 -0.00269648 0.00133133 0.000348388 0.149632 0.00238982
0.845654 -0.00266589 0.00172879 0.000450051 0.151959 0.00225698
0.842946 -0.00268349 0.0022419 0.000580592 0.154163 0.00214346
0.84019 -0.00275847 0.00290339 0.000747899 0.156264 0.00205074
0.837322 -0.00290286 0.00375486 0.000961849 0.158283 0.00198102
0.834263 -0.00313175 0.00484903 0.00123472 0.160247 0.0019371
0.830918 -0.00346415 0.00625234 0.00158159 0.162182 0.00192304
0.82717 -0.00392337 0.00804802 0.00202074 0.164121 0.00194394
0.822874 -0.00453742 0.0103395 0.00257388 0.166102 0.00200632
0.817856 -0.00533949 0.013254 0.00326616 0.168172 0.00211821
0.811902 -0.00636714 0.016946 0.00412552 0.170386 0.00228949
0.804761 -0.00766135 0.0215994 0.00518127 0.172808 0.00253205
0.796135 -0.00926314 0.0274284 0.00646124 0.175519 0.00285925
0.785686 -0.0112087 0.0346741 0.00798694 0.17861 0.00328615
0.773042 -0.013521 0.0435953 0.00976626 0.182191 0.00382801
0.757816 -0.0161987 0.0544514 0.0117837 0.186384 0.0044993
0.739637 -0.0192016 0.0674735 0.0139885 0.191326 0.00531085
0.718197 -0.022436 0.0828232 0.0162829 0.197161 0.00626673
0.693312 -0.0257433 0.100541 0.0185152 0.204032 0.00736022
0.664994 -0.0289 0.120491 0.0204831 0.212066 0.00856992
0.633514 -0.0316331 0.142312 0.0219526 0.221361 0.00985628
0.59944 -0.0336584 0.165401 0.0226963 0.231964 0.0111617
0.56363 -0.0347329 0.188935 0.0225428 0.243857 0.0124137
0.527166 -0.0347112 0.211951 0.0214246 0.256943 0.0135328
0.491228 -0.0335803 0.233461 0.0194039 0.271047 0.0144429
0.456951 -0.031465 0.252592 0.0166649 0.285925 0.0150834
0.42529 -0.0285956 0.268697 0.0134738 0.301283 0.0154174
0.396923 -0.0252528 0.281419 0.0101202 0.316806 0.0154358
0.372227 -0.0217132 0.290692 0.00686426 0.332183 0.015155
0.351296 -0.0182085 0.296699 0.003901 0.347133 0.014612
0.334005 -0.0149067 0.299794 0.00134982 0.361418 0.0138558
0.320078 -0.0119109 0.300428 -0.000739353 0.374852 0.0129403
0.309154 -0.00926986 0.299082 -0.00236963 0.387305 0.0119182
0.300841 -0.00699308 0.296217 -0.00357815 0.398695 0.0108367
0.294752 -0.00506501 0.292249 -0.00441997 0.408986 0.00973579
0.290524 -0.00345575 0.287534 -0.00495651 0.418174 0.00864777
0.287833 -0.00212944 0.282362 -0.00524727 0.426288 0.00759653
0.286394 -0.00104912 0.276965 -0.00534626 0.433375 0.0065995
0.285963 -0.000180083 0.271523 -0.00529972 0.439494 0.00566856
0.286332 0.000509436 0.26617 -0.00514613 0.444718 0.00481045
0.287325 0.00104774 0.261002 -0.00491663 0.44912 0.00402845
0.288797 0.00145835 0.256089 -0.0046356 0.452779 0.00332318
0.290624 0.00176228 0.251476 -0.00432237 0.45577 0.00269321
0.292705 0.00197716 0.247189 -0.00399148 0.458167 0.00213551
0.294956 0.00211785 0.243242 -0.00365398 0.460042 0.00164614
0.297306 0.00219726 0.239639 -0.00331828 0.46146 0.00122071
0.299699 0.002226 0.236376 -0.00299027 0.462483 0.000854403
0.302088 0.00221346 0.233443 -0.00267432 0.463168 0.00054218
0.304434 0.00216789 0.230826 -0.00237358 0.463567 0.000279003
0.306709 0.00209571 0.228509 -0.00208983 0.463725 6.01775e-05
0.308889 0.00200273 0.226475 -0.00182437 0.463685 -0.000118922
0.310956 0.00189416 0.224704 -0.00157787 0.463485 -0.000262852
0.312896 0.00177429 0.223178 -0.00135067 0.463157 -0.000375553
0.314701 0.00164688 0.221876 -0.00114255 0.462732 -0.00046114
0.316366 0.00151498 0.220779 -0.000953103 0.462233 -0.000523002
0.317887 0.00138144 0.219869 -0.000781964 0.461684 -0.00056448
