0.999999 -6.32909e-07 1.26582e-06 5.06327e-07 0 1.26582e-07
0.999998 -9.44133e-07 1.88827e-06 7.55306e-07 1.55612e-07 1.88827e-07
0.999997 -1.40839e-06 2.81679e-06 1.12671e-06 3.87742e-07 2.81679e-07
0.999995 -2.10093e-06 4.20189e-06 1.68075e-06 7.34019e-07 4.20189e-07
0.999992 -3.13401e-06 6.26808e-06 2.50721e-06 1.25057e-06 6.26808e-07
0.999989 -4.67508e-06 9.35026e-06 3.74005e-06 2.02112e-06 9.35026e-07
0.999983 -6.97388e-06 1.3948e-05 5.57908e-06 3.17058e-06 1.3948e-06
0.999974 -1.0403e-05 2.08065e-05 8.32233e-06 4.88525e-06 2.08065e-06
0.999962 -1.55181e-05 3.10373e-05 1.24143e-05 7.44304e-06 3.10373e-06
0.999942 -2.31479e-05 4.62985e-05 1.85181e-05 1.12585e-05 4.62985e-06
0.999914 -3.45284e-05 6.90628e-05 2.76222e-05 1.69501e-05 6.90628e-06
0.999872 -5.15024e-05 0.000103018 4.12006e-05 2.544e-05 1.03018e-05
0.999808 -7.68177e-05 0.000153665 6.14512e-05 3.81039e-05 1.53665e-05
0.999714 -0.000114569 0.000229203 9.16484e-05 5.69935e-05 2.29203e-05
0.999573 -0.000170856 0.000341857 0.00013667 8.51681e-05 3.41857e-05
0.999363 -0.000254758 0.00050984 0.000203774 0.000127189 5.0984e-05
0.99905 -0.000379779 0.00076028 0.000303751 0.000189854 7.6028e-05
0.998583 -0.000565967 0.00113354 0.000452613 0.000283294 0.000113354
0.997888 -0.000843031 0.00168963 0.000674068 0.00042259 0.000168963
0.996852 -0.00125482 0.00251757 0.00100307 0.000630184 0.000251757
0.995312 -0.00186575 0.00374907 0.00149084 0.000939412 0.000374907
0.993022 -0.00276968 0.00557828 0.00221185 0.00139971 0.000557828
0.989626 -0.00410179 0.00828958 0.00327283 0.00208417 0.000828958
0.984604 -0.00605325 0.0122958 0.00482367 0.00310037 0.00122958
0.977206 -0.00888686 0.0181883 0.00706803 0.00460563 0.00181883
0.966376 -0.0129476 0.0267961 0.0102679 0.00682779 0.00267961
0.950663 -0.0186546 0.0392454 0.01473 0.010092 0.00392454
0.928158 -0.0264476 0.0569895 0.0207487 0.0148525 0.00569895
0.896523 -0.0366469 0.0817534 0.0284716 0.0217234 0.00817534
0.853209 -0.0491854 0.115295 0.0376559 0.0314964 0.0115295
0.796011 -0.0632307 0.158869 0.0473438 0.0451198 0.0158869
0.724024 -0.0768798 0.212368 0.055643 0.0636078 0.0212368
0.638777 -0.0873106 0.273368 0.0599738 0.0878546 0.0273368
0.544902 -0.0917405 0.336723 0.0580682 0.118375 0.0336723
0.449509 -0.0888747 0.39543 0.0493317 0.155061 0.039543
0.360158 -0.0797293 0.442746 0.0354547 0.197097 0.0442746
0.2825 -0.067009 0.4744 0.019569 0.243101 0.04744
0.219054 -0.0536148 0.489512 0.00466358 0.291434 0.0489512
0.169531 -0.0415309 0.489951 -0.00746416 0.340518 0.0489951
0.131992 -0.0316098 0.478965 -0.0162867 0.389043 0.0478965
0.103968 -0.0239122 0.459991 -0.0220869 0.436042 0.0459991
0.0831397 -0.0181241 0.435991 -0.025475 0.480869 0.0435991
0.0676096 -0.0138345 0.409247 -0.0270902 0.523143 0.0409247
0.0559335 -0.0106663 0.381391 -0.0274728 0.562676 0.0381391
