0 0.999999 1.26582e-06 0
0.5 0.978857 1.42465e-06 0.0210385
1 0.958754 1.5951e-06 0.0410457
1.5 0.93964 1.77714e-06 0.0600722
2 0.921466 1.97067e-06 0.0781661
2.5 0.904185 2.17553e-06 0.0953732
3 0.887754 2.39152e-06 0.111737
3.5 0.87213 2.61834e-06 0.127299
4 0.857275 2.85569e-06 0.142098
4.5 0.84315 3.1032e-06 0.156172
5 0.829719 3.36048e-06 0.169557
5.5 0.816949 3.62709e-06 0.182286
6 0.804807 3.90258e-06 0.194391
6.5 0.793261 4.18648e-06 0.205904
7 0.782283 4.47831e-06 0.216852
7.5 0.771845 4.77757e-06 0.227265
8 0.76192 5.08376e-06 0.237167
8.5 0.752483 5.3964e-06 0.246584
9 0.74351 5.71498e-06 0.255541
9.5 0.734978 6.03904e-06 0.264059
10 0.726866 6.36811e-06 0.27216
10.5 0.719152 6.70172e-06 0.279864
11 0.711817 7.03946e-06 0.287191
11.5 0.704843 7.38089e-06 0.29416
12 0.698212 7.72563e-06 0.300787
12.5 0.691907 8.07329e-06 0.307091
13 0.685912 8.42354e-06 0.313086
13.5 0.680212 8.77604e-06 0.318787
14 0.674791 9.13048e-06 0.32421
14.5 0.669637 9.48659e-06 0.329368
15 0.664737 9.84411e-06 0.334273
15.5 0.660078 1.02028e-05 0.338938
16 0.655647 1.05625e-05 0.343375
16.5 0.651434 1.09229e-05 0.347596
17 0.647429 1.12839e-05 0.35161
17.5 0.64362 1.16454e-05 0.355428
18 0.639998 1.20073e-05 0.359059
18.5 0.636555 1.23693e-05 0.362513
19 0.633281 1.27315e-05 0.365798
19.5 0.630167 1.30938e-05 0.368923
20 0.627207 1.34561e-05 0.371894
20.5 0.624392 1.38183e-05 0.374721
21 0.621716 1.41804e-05 0.37741
21.5 0.619171 1.45425e-05 0.379968
22 0.616751 1.49045e-05 0.3824
22.5 0.61445 1.52664e-05 0.384714
23 0.612262 1.56283e-05 0.386915
23.5 0.610182 1.59902e-05 0.389009
24 0.608204 1.6352e-05 0.391
24.5 0.606323 1.67139e-05 0.392895
25 0.604535 1.7076e-05 0.394697
25.5 0.602834 1.74382e-05 0.396411
26 0.601217 1.78006e-05 0.398041
26.5 0.59968 1.81634e-05 0.399592
27 0.598218 1.85265e-05 0.401068
27.5 0.596828 1.88901e-05 0.402471
28 0.595506 1.92543e-05 0.403806
28.5 0.594249 1.96191e-05 0.405076
29 0.593054 1.99847e-05 0.406285
29.5 0.591917 2.03511e-05 0.407434
30 0.590837 2.07184e-05 0.408528
30.5 0.589809 2.10867e-05 0.409568
31 0.588832 2.14562e-05 0.410558
31.5 0.587903 2.18269e-05 0.411499
32 0.58702 2.21989e-05 0.412395
32.5 0.58618 2.25724e-05 0.413247
33 0.585381 2.29474e-05 0.414058
33.5 0.584621 2.33241e-05 0.414829
34 0.583899 2.37025e-05 0.415563
34.5 0.583212 2.40828e-05 0.416262
35 0.582559 2.4465e-05 0.416926
35.5 0.581938 2.48493e-05 0.417558
36 0.581348 2.52359e-05 0.418159
36.5 0.580786 2.56247e-05 0.418732
37 0.580252 2.60159e-05 0.419276
37.5 0.579744 2.64096e-05 0.419794
38 0.579261 2.68059e-05 0.420287
38.5 0.578802 2.72049e-05 0.420756
39 0.578366 2.76068e-05 0.421203
39.5 0.57795 2.80116e-05 0.421628
40 0.577555 2.84194e-05 0.422032
40.5 0.57718 2.88304e-05 0.422416
41 0.576823 2.92446e-05 0.422782
41.5 0.576483 2.96621e-05 0.423131
42 0.57616 3.00831e-05 0.423462
42.5 0.575853 3.05077e-05 0.423778
43 0.575561 3.09359e-05 0.424078
43.5 0.575283 3.13678e-05 0.424364
44 0.575019 3.18037e-05 0.424636
44.5 0.574767 3.22435e-05 0.424895
45 0.574528 3.26873e-05 0.425141
45.5 0.574301 3.31353e-05 0.425376
46 0.574085 3.35876e-05 0.425599
46.5 0.573879 3.40442e-05 0.425811
47 0.573684 3.45053e-05 0.426014
47.5 0.573498 3.4971e-05 0.426206
48 0.573321 3.54413e-05 0.42639
48.5 0.573153 3.59164e-05 0.426564
49 0.572992 3.63964e-05 0.42673
49.5 0.57284 3.68813e-05 0.426888
50 0.572695 3.73713e-05 0.427039
50.5 0.572557 3.78664e-05 0.427182
51 0.572426 3.83668e-05 0.427319
51.5 0.572302 3.88725e-05 0.427449
52 0.572183 3.93838e-05 0.427573
52.5 0.57207 3.99005e-05 0.427691
53 0.571963 4.0423e-05 0.427803
53.5 0.57186 4.09512e-05 0.42791
54 0.571763 4.14852e-05 0.428012
54.5 0.571671 4.20252e-05 0.428109
55 0.571582 4.25713e-05 0.428201
55.5 0.571499 4.31235e-05 0.428289
56 0.571419 4.3682e-05 0.428373
56.5 0.571343 4.42469e-05 0.428453
57 0.571271 4.48182e-05 0.428529
57.5 0.571202 4.53961e-05 0.428601
58 0.571136 4.59807e-05 0.42867
58.5 0.571074 4.6572e-05 0.428736
59 0.571015 4.71703e-05 0.428799
59.5 0.570958 4.77755e-05 0.428859
60 0.570904 4.83878e-05 0.428916
60.5 0.570853 4.90073e-05 0.42897
61 0.570804 4.96341e-05 0.429022
61.5 0.570757 5.02683e-05 0.429071
62 0.570713 5.09101e-05 0.429118
62.5 0.570671 5.15595e-05 0.429163
63 0.570631 5.22166e-05 0.429206
63.5 0.570592 5.28816e-05 0.429247
64 0.570556 5.35545e-05 0.429286
64.5 0.570521 5.42355e-05 0.429323
65 0.570487 5.49247e-05 0.429358
65.5 0.570456 5.56222e-05 0.429392
66 0.570425 5.63281e-05 0.429424
66.5 0.570397 5.70426e-05 0.429455
67 0.570369 5.77657e-05 0.429485
67.5 0.570343 5.84975e-05 0.429513
68 0.570318 5.92383e-05 0.429539
68.5 0.570294 5.99881e-05 0.429565
69 0.570271 6.0747e-05 0.429589
69.5 0.570249 6.15151e-05 0.429613
70 0.570228 6.22926e-05 0.429635
70.5 0.570208 6.30797e-05 0.429656
71 0.570189 6.38763e-05 0.429677
71.5 0.570171 6.46828e-05 0.429696
72 0.570153 6.54991e-05 0.429715
72.5 0.570136 6.63254e-05 0.429733
73 0.57012 6.71619e-05 0.42975
73.5 0.570105 6.80086e-05 0.429766
74 0.57009 6.88658e-05 0.429782
74.5 0.570076 6.97335e-05 0.429797
75 0.570062 7.06119e-05 0.429811
75.5 0.570049 7.15011e-05 0.429825
76 0.570037 7.24013e-05 0.429838
76.5 0.570025 7.33126e-05 0.42985
77 0.570013 7.42351e-05 0.429863
77.5 0.570002 7.51691e-05 0.429874
78 0.569991 7.61146e-05 0.429885
78.5 0.569981 7.70717e-05 0.429896
79 0.569971 7.80408e-05 0.429906
79.5 0.569962 7.90218e-05 0.429916
80 0.569952 8.00149e-05 0.429926
80.5 0.569943 8.10203e-05 0.429935
81 0.569935 8.20382e-05 0.429944
81.5 0.569926 8.30687e-05 0.429952
82 0.569918 8.4112e-05 0.42996
82.5 0.56991 8.51682e-05 0.429968
83 0.569903 8.62375e-05 0.429976
83.5 0.569895 8.73201e-05 0.429983
84 0.569888 8.84161e-05 0.42999
84.5 0.569881 8.95256e-05 0.429997
85 0.569874 9.0649e-05 0.430003
85.5 0.569868 9.17863e-05 0.43001
86 0.569861 9.29377e-05 0.430016
86.5 0.569855 9.41034e-05 0.430022
87 0.569849 9.52836e-05 0.430028
87.5 0.569843 9.64784e-05 0.430033
88 0.569837 9.76881e-05 0.430039
88.5 0.569831 9.89128e-05 0.430044
89 0.569826 0.000100153 0.430049
89.5 0.56982 0.000101408 0.430054
90 0.569815 0.000102679 0.430059
90.5 0.569809 0.000103966 0.430064
91 0.569804 0.000105268 0.430068
91.5 0.569799 0.000106587 0.430073
92 0.569794 0.000107922 0.430077
92.5 0.569789 0.000109274 0.430082
93 0.569783 0.000110643 0.430086
93.5 0.569779 0.000112028 0.43009
94 0.569774 0.000113431 0.430094
94.5 0.569769 0.000114851 0.430098
95 0.569764 0.000116289 0.430102
95.5 0.569759 0.000117745 0.430106
96 0.569754 0.000119219 0.43011
96.5 0.56975 0.000120711 0.430113
97 0.569745 0.000122222 0.430117
97.5 0.56974 0.000123751 0.430121
98 0.569736 0.0001253 0.430124
98.5 0.569731 0.000126867 0.430128
99 0.569726 0.000128454 0.430131
99.5 0.569722 0.000130061 0.430135
100 0.569717 0.000131688 0.430138
100.5 0.569712 0.000133335 0.430141
101 0.569708 0.000135002 0.430145
101.5 0.569703 0.00013669 0.430148
102 0.569698 0.000138399 0.430151
102.5 0.569694 0.00014013 0.430155
103 0.569689 0.000141881 0.430158
103.5 0.569684 0.000143655 0.430161
104 0.569679 0.00014545 0.430164
104.5 0.569675 0.000147268 0.430168
105 0.56967 0.000149108 0.430171
105.5 0.569665 0.000150971 0.430174
106 0.56966 0.000152857 0.430177
106.5 0.569655 0.000154767 0.43018
107 0.569651 0.0001567 0.430184
107.5 0.569646 0.000158657 0.430187
108 0.569641 0.000160638 0.43019
108.5 0.569636 0.000162644 0.430193
109 0.569631 0.000164675 0.430196
109.5 0.569626 0.000166731 0.4302
110 0.56962 0.000168812 0.430203
110.5 0.569615 0.000170919 0.430206
111 0.56961 0.000173053 0.430209
111.5 0.569605 0.000175212 0.430213
112 0.5696 0.000177398 0.430216
112.5 0.569594 0.000179612 0.430219
113 0.569589 0.000181853 0.430222
113.5 0.569584 0.000184121 0.430226
114 0.569578 0.000186417 0.430229
114.5 0.569572 0.000188742 0.430232
115 0.569567 0.000191096 0.430236
115.5 0.569561 0.000193479 0.430239
116 0.569556 0.000195891 0.430243
116.5 0.56955 0.000198333 0.430246
117 0.569544 0.000200805 0.43025
117.5 0.569538 0.000203307 0.430253
118 0.569532 0.000205841 0.430257
118.5 0.569526 0.000208405 0.43026
119 0.56952 0.000211002 0.430264
119.5 0.569514 0.00021363 0.430267
120 0.569508 0.000216291 0.430271
120.5 0.569501 0.000218984 0.430275
121 0.569495 0.000221711 0.430279
121.5 0.569489 0.000224471 0.430282
122 0.569482 0.000227266 0.430286
122.5 0.569475 0.000230094 0.43029
123 0.569469 0.000232958 0.430294
123.5 0.569462 0.000235857 0.430298
124 0.569455 0.000238791 0.430302
124.5 0.569448 0.000241762 0.430306
125 0.569441 0.000244769 0.43031
125.5 0.569434 0.000247813 0.430314
126 0.569427 0.000250895 0.430318
126.5 0.56942 0.000254014 0.430322
127 0.569413 0.000257172 0.430326
127.5 0.569405 0.000260368 0.43033
128 0.569398 0.000263604 0.430335
128.5 0.56939 0.000266879 0.430339
129 0.569383 0.000270195 0.430343
129.5 0.569375 0.000273551 0.430348
130 0.569367 0.000276949 0.430352
130.5 0.569359 0.000280388 0.430357
131 0.569351 0.000283869 0.430362
131.5 0.569343 0.000287393 0.430366
132 0.569335 0.00029096 0.430371
132.5 0.569327 0.000294571 0.430376
133 0.569318 0.000298225 0.43038
133.5 0.56931 0.000301925 0.430385
134 0.569301 0.00030567 0.43039
134.5 0.569292 0.00030946 0.430395
135 0.569284 0.000313297 0.4304
135.5 0.569275 0.000317181 0.430405
136 0.569266 0.000321112 0.43041
136.5 0.569256 0.000325092 0.430415
137 0.569247 0.000329119 0.430421
137.5 0.569238 0.000333196 0.430426
138 0.569228 0.000337323 0.430431
138.5 0.569219 0.0003415 0.430437
139 0.569209 0.000345728 0.430442
139.5 0.569199 0.000350007 0.430448
140 0.569189 0.000354338 0.430453
140.5 0.569179 0.000358722 0.430459
141 0.569169 0.00036316 0.430465
141.5 0.569159 0.000367651 0.430471
142 0.569148 0.000372197 0.430477
142.5 0.569138 0.000376798 0.430483
143 0.569127 0.000381455 0.430489
143.5 0.569116 0.000386169 0.430495
144 0.569105 0.00039094 0.430501
144.5 0.569094 0.000395768 0.430507
145 0.569083 0.000400655 0.430514
145.5 0.569072 0.000405602 0.43052
146 0.56906 0.000410608 0.430526
146.5 0.569049 0.000415675 0.430533
147 0.569037 0.000420803 0.43054
147.5 0.569025 0.000425993 0.430546
148 0.569013 0.000431246 0.430553
148.5 0.569001 0.000436562 0.43056
149 0.568988 0.000441942 0.430567
149.5 0.568976 0.000447388 0.430574
