0.999999 -0.0430005 1.26582e-06 3.03796e-07 0 0.0430002
0.978857 -0.0408864 1.42465e-06 3.26855e-07 0.0210385 0.0408923
0.958754 -0.0388762 1.5951e-06 3.49928e-07 0.0410457 0.0388877
0.93964 -0.0369648 1.77714e-06 3.7288e-07 0.0600722 0.0369816
0.921466 -0.0351475 1.97067e-06 3.95579e-07 0.0781661 0.0351691
0.904185 -0.0334195 2.17553e-06 4.17903e-07 0.0953732 0.0334454
0.887754 -0.0317765 2.39152e-06 4.39746e-07 0.111737 0.0318064
0.87213 -0.0302141 2.61834e-06 4.60998e-07 0.127299 0.0302478
0.857275 -0.0287287 2.85569e-06 4.81576e-07 0.142098 0.0287657
0.84315 -0.0273163 3.1032e-06 5.014e-07 0.156172 0.0273563
0.829719 -0.0259733 3.36048e-06 5.20402e-07 0.169557 0.026016
0.816949 -0.0246964 3.62709e-06 5.3853e-07 0.182286 0.0247415
0.804807 -0.0234823 3.90258e-06 5.55741e-07 0.194391 0.0235296
0.793261 -0.0223278 4.18648e-06 5.72001e-07 0.205904 0.022377
0.782283 -0.0212301 4.47831e-06 5.87292e-07 0.216852 0.0212811
0.771845 -0.0201863 4.77757e-06 6.01604e-07 0.227265 0.0202389
0.76192 -0.0191939 5.08376e-06 6.14932e-07 0.237167 0.0192478
0.752483 -0.0182503 5.3964e-06 6.27286e-07 0.246584 0.0183054
0.74351 -0.0173531 5.71498e-06 6.38678e-07 0.255541 0.0174091
0.734978 -0.0165 6.03904e-06 6.4913e-07 0.264059 0.0165568
0.726866 -0.0156889 6.36811e-06 6.58673e-07 0.27216 0.0157463
0.719152 -0.0149176 6.70172e-06 6.6733e-07 0.279864 0.0149756
0.711817 -0.0141842 7.03946e-06 6.75144e-07 0.287191 0.0142426
0.704843 -0.0134869 7.38089e-06 6.82153e-07 0.29416 0.0135456
0.698212 -0.0128239 7.72563e-06 6.884e-07 0.300787 0.0128828
0.691907 -0.0121935 8.07329e-06 6.93928e-07 0.307091 0.0122524
0.685912 -0.0115941 8.42354e-06 6.98783e-07 0.313086 0.011653
0.680212 -0.0110242 8.77604e-06 7.03013e-07 0.318787 0.011083
0.674791 -0.0104822 9.13048e-06 7.06658e-07 0.32421 0.0105409
