0 0.999999 1.26582e-06 0
0.5 0.999998 1.37606e-06 2.19809e-07
1 0.999998 1.49589e-06 4.58759e-07
1.5 0.999998 1.62616e-06 7.18519e-07
2 0.999997 1.76777e-06 1.0009e-06
2.5 0.999997 1.92172e-06 1.30787e-06
3 0.999996 2.08907e-06 1.64158e-06
3.5 0.999996 2.27099e-06 2.00434e-06
4 0.999995 2.46876e-06 2.3987e-06
4.5 0.999994 2.68375e-06 2.82739e-06
5 0.999994 2.91746e-06 3.29342e-06
5.5 0.999993 3.17152e-06 3.80004e-06
6 0.999992 3.44771e-06 4.35077e-06
6.5 0.999991 3.74795e-06 4.94946e-06
7 0.99999 4.07433e-06 5.60028e-06
7.5 0.999989 4.42913e-06 6.30779e-06
8 0.999988 4.81483e-06 7.0769e-06
8.5 0.999987 5.23411e-06 7.91299e-06
9 0.999985 5.68991e-06 8.82188e-06
9.5 0.999984 6.18539e-06 9.80993e-06
10 0.999982 6.72402e-06 1.0884e-05
10.5 0.999981 7.30955e-06 1.20516e-05
11 0.999979 7.94606e-06 1.33209e-05
11.5 0.999977 8.638e-06 1.47007e-05
12 0.999974 9.39019e-06 1.62007e-05
12.5 0.999972 1.02079e-05 1.78313e-05
13 0.999969 1.10967e-05 1.96039e-05
13.5 0.999966 1.2063e-05 2.15308e-05
14 0.999963 1.31134e-05 2.36255e-05
14.5 0.99996 1.42553e-05 2.59027e-05
15 0.999956 1.54965e-05 2.8378e-05
15.5 0.999952 1.68458e-05 3.1069e-05
16 0.999948 1.83126e-05 3.39942e-05
16.5 0.999943 1.99071e-05 3.71742e-05
17 0.999938 2.16404e-05 4.0631e-05
17.5 0.999932 2.35246e-05 4.43888e-05
18 0.999926 2.55728e-05 4.84738e-05
18.5 0.999919 2.77993e-05 5.29144e-05
19 0.999912 3.02196e-05 5.77417e-05
19.5 0.999904 3.28505e-05 6.29893e-05
20 0.999896 3.57104e-05 6.86936e-05
20.5 0.999886 3.88193e-05 7.48946e-05
21 0.999876 4.21986e-05 8.16355e-05
21.5 0.999865 4.5872e-05 8.89631e-05
22 0.999853 4.98651e-05 9.69286e-05
22.5 0.99984 5.42056e-05 0.000105587
23 0.999826 5.89236e-05 0.000115
23.5 0.999811 6.40522e-05 0.000125232
24 0.999794 6.96268e-05 0.000136354
24.5 0.999776 7.56863e-05 0.000148444
25 0.999756 8.22727e-05 0.000161587
25.5 0.999735 8.94318e-05 0.000175873
26 0.999711 9.72134e-05 0.000191402
26.5 0.999686 0.000105671 0.000208283
27 0.999659 0.000114865 0.000226632
27.5 0.999629 0.000124857 0.000246577
28 0.999596 0.000135717 0.000268257
28.5 0.999561 0.000147521 0.000291823
29 0.999522 0.00016035 0.000317438
29.5 0.99948 0.000174292 0.000345281
30 0.999435 0.000189445 0.000375545
30.5 0.999386 0.000205913 0.000408439
31 0.999332 0.00022381 0.000444193
31.5 0.999274 0.000243259 0.000483054
32 0.99921 0.000264394 0.000525292
32.5 0.999141 0.000287361 0.000571199
33 0.999067 0.000312317 0.000621094
33.5 0.998985 0.000339434 0.000675321
34 0.998897 0.000368898 0.000734255
34.5 0.998801 0.000400911 0.000798305
35 0.998696 0.00043569 0.000867912
35.5 0.998583 0.000473474 0.000943557
36 0.99846 0.00051452 0.00102576
36.5 0.998326 0.000559107 0.00111509
37 0.99818 0.000607537 0.00121216
37.5 0.998022 0.000660137 0.00131763
38 0.997851 0.000717262 0.00143223
38.5 0.997664 0.000779296 0.00155675
39 0.997461 0.000846654 0.00169203
39.5 0.997241 0.000919788 0.00183901
40 0.997002 0.000999182 0.00199867
40.5 0.996743 0.00108536 0.00217211
41 0.996461 0.0011789 0.0023605
41.5 0.996154 0.0012804 0.00256513
42 0.995822 0.00139054 0.00278736
42.5 0.995461 0.00151002 0.00302869
43 0.99507 0.00163961 0.00329075
43.5 0.994645 0.00178015 0.00357529
44 0.994183 0.00193253 0.0038842
44.5 0.993683 0.00209769 0.00421953
45 0.99314 0.00227669 0.0045835
45.5 0.992551 0.00247061 0.0049785
46 0.991912 0.00268065 0.00540711
46.5 0.99122 0.00290808 0.00587212
47 0.990469 0.00315423 0.00637654
47.5 0.989656 0.00342057 0.0069236
48 0.988775 0.00370862 0.00751679
48.5 0.98782 0.00402002 0.00815986
49 0.986787 0.00435651 0.00885685
49.5 0.985668 0.00471992 0.00961208
50 0.984458 0.00511218 0.0104302
50.5 0.983149 0.00553532 0.0113161
51 0.981733 0.00599149 0.0122753
51.5 0.980204 0.0064829 0.0133133
52 0.978552 0.00701187 0.0144362
52.5 0.976769 0.0075808 0.0156504
53 0.974845 0.00819217 0.0169629
53.5 0.972771 0.00884849 0.0183809
54 0.970536 0.00955232 0.0199121
54.5 0.968129 0.0103063 0.0215646
55 0.96554 0.0111129 0.023347
55.5 0.962757 0.0119747 0.0252683
56 0.959768 0.0128942 0.0273378
56.5 0.956561 0.0138737 0.0295654
57 0.953123 0.0149154 0.0319612
57.5 0.949443 0.0160213 0.0345358
58 0.945507 0.0171931 0.0372999
58.5 0.941303 0.018432 0.0402648
59 0.936819 0.019739 0.0434416
59.5 0.932044 0.0211146 0.0468417
60 0.926965 0.0225586 0.0504766
60.5 0.921572 0.0240703 0.0543575
61 0.915856 0.025648 0.0584956
61.5 0.909809 0.0272894 0.0629018
62 0.903422 0.0289912 0.0675863
62.5 0.896692 0.0307493 0.072559
63 0.889613 0.0325582 0.0778287
63.5 0.882185 0.0344117 0.0834034
64 0.874408 0.0363022 0.0892898
64.5 0.866285 0.0382211 0.0954936
65 0.857823 0.0401588 0.102019
65.5 0.849029 0.0421043 0.108867
66 0.839915 0.0440459 0.116039
66.5 0.830496 0.045971 0.123533
67 0.820788 0.0478662 0.131346
67.5 0.810812 0.0497175 0.13947
68 0.800591 0.0515106 0.147898
68.5 0.79015 0.0532309 0.156619
69 0.779516 0.0548643 0.16562
69.5 0.76872 0.0563966 0.174883
70 0.757792 0.0578145 0.184393
70.5 0.746766 0.0591055 0.194129
71 0.735674 0.0602583 0.204068
71.5 0.724551 0.0612629 0.214186
72 0.71343 0.0621108 0.22446
72.5 0.702344 0.0627954 0.23486
73 0.691327 0.0633118 0.245361
73.5 0.68041 0.0636568 0.255934
74 0.669621 0.0638294 0.266549
74.5 0.65899 0.0638305 0.277179
75 0.648542 0.0636627 0.287795
75.5 0.6383 0.0633303 0.29837
76 0.628285 0.0628392 0.308876
76.5 0.618516 0.0621969 0.319287
77 0.609009 0.061412 0.329579
77.5 0.599776 0.060494 0.33973
78 0.59083 0.0594535 0.349717
78.5 0.582177 0.0583014 0.359521
79 0.573825 0.0570494 0.369126
79.5 0.565777 0.0557089 0.378514
80 0.558036 0.0542919 0.387673
80.5 0.550601 0.0528098 0.39659
81 0.543471 0.0512739 0.405255
81.5 0.536643 0.0496952 0.413661
82 0.530114 0.0480841 0.421802
82.5 0.523877 0.0464504 0.429672
83 0.517927 0.0448034 0.437269
83.5 0.512257 0.0431515 0.444591
84 0.506859 0.0415027 0.451639
84.5 0.501724 0.0398638 0.458412
85 0.496844 0.0382415 0.464914
85.5 0.492211 0.0366412 0.471148
86 0.487815 0.0350679 0.477117
86.5 0.483647 0.0335261 0.482827
87 0.479697 0.0320193 0.488284
87.5 0.475957 0.0305506 0.493492
88 0.472418 0.0291226 0.498459
88.5 0.469071 0.0277373 0.503192
89 0.465906 0.0263962 0.507698
89.5 0.462915 0.0251005 0.511985
90 0.46009 0.023851 0.516059
90.5 0.457423 0.022648 0.51993
91 0.454905 0.0214916 0.523603
91.5 0.452529 0.0203818 0.527089
92 0.450289 0.019318 0.530393
92.5 0.448176 0.0182998 0.533524
93 0.446184 0.0173263 0.536489
93.5 0.444307 0.0163966 0.539296
94 0.442538 0.0155096 0.541952
94.5 0.440872 0.0146643 0.544463
95 0.439303 0.0138595 0.546837
95.5 0.437826 0.0130938 0.549081
96 0.436434 0.0123659 0.5512
96.5 0.435125 0.0116746 0.553201
97 0.433892 0.0110183 0.555089
97.5 0.432733 0.0103959 0.556872
98 0.431641 0.00980581 0.558553
98.5 0.430615 0.00924677 0.560139
99 0.429649 0.00871743 0.561634
99.5 0.42874 0.00821645 0.563043
