0.5 0.1 0.103968 0.459991 0.436042
0.5 0.15 0.367042 0.340003 0.292955
0.5 0.2 0.75902 0.131639 0.10934
0.5 0.25 0.948314 0.0251921 0.0264942
0.5 0.3 0.990715 0.0036898 0.00559494
0.5 0.35 0.998307 0.000507902 0.00118539
0.5 0.4 0.99966 6.90036e-05 0.000271178
0.5 0.45 0.999918 9.34787e-06 7.27684e-05
0.5 0.5 0.999973 1.26547e-06 2.5314e-05
0.5 0.55 0.999988 1.71282e-07 1.20391e-05
0.5 0.6 0.999993 2.31816e-08 7.45569e-06

0.65 0.1 0.00959409 0.221737 0.768669
0.65 0.15 0.0296429 0.157962 0.812395
0.65 0.2 0.0779408 0.149733 0.772326
0.65 0.25 0.17903 0.172465 0.648504
0.65 0.3 0.394176 0.183644 0.42218
0.65 0.35 0.730451 0.101801 0.167748
0.65 0.4 0.935465 0.0235532 0.0409821
0.65 0.45 0.988038 0.00363367 0.00832839
0.65 0.5 0.997804 0.000506011 0.00169029
0.65 0.55 0.999558 6.89299e-05 0.000372678
0.65 0.6 0.999894 9.34427e-06 9.70084e-05

0.8 0.1 0.00434716 0.12967 0.865983
0.8 0.15 0.0096116 0.0627625 0.927626
0.8 0.2 0.0241065 0.0394426 0.936451
0.8 0.25 0.0516303 0.0327047 0.915665
0.8 0.3 0.094773 0.0352583 0.869969
0.8 0.35 0.158129 0.0474201 0.794451
0.8 0.4 0.256413 0.072894 0.670693
0.8 0.45 0.432536 0.102055 0.465409
0.8 0.5 0.715851 0.0767713 0.207378
0.8 0.55 0.924209 0.0217066 0.0540842
0.8 0.6 0.985437 0.00356467 0.0109987

0.95 0.1 0.00313184 0.0915153 0.905353
0.95 0.15 0.00534841 0.0340458 0.960606
0.95 0.2 0.0119499 0.0154123 0.972638
0.95 0.25 0.0257096 0.00882807 0.965462
0.95 0.3 0.0482825 0.00650152 0.945216
0.95 0.35 0.0803032 0.00613105 0.913566
0.95 0.4 0.12201 0.00727823 0.870712
0.95 0.45 0.174067 0.010596 0.815337
0.95 0.5 0.239352 0.0182068 0.742441
0.95 0.55 0.328408 0.0343582 0.637234
0.95 0.6 0.473412 0.0590058 0.467582

1.1 0.1 0.00256597 0.0719337 0.9255
1.1 0.15 0.0039042 0.0224642 0.973632
1.1 0.2 0.00751521 0.00808444 0.9844
1.1 0.25 0.015186 0.00349503 0.981319
1.1 0.3 0.0285075 0.00187209 0.96962
1.1 0.35 0.048379 0.0012593 0.950362
1.1 0.4 0.0751206 0.00106297 0.923816
1.1 0.45 0.10871 0.00111462 0.890176
1.1 0.5 0.148981 0.00142935 0.849589
1.1 0.55 0.195835 0.00219851 0.801967
1.1 0.6 0.249635 0.00396254 0.746402

1.25 0.1 0.00220921 0.0603416 0.937449
1.25 0.15 0.0032288 0.0167004 0.980071
1.25 0.2 0.00560893 0.00512884 0.989262
1.25 0.25 0.0102805 0.00180723 0.987912
1.25 0.3 0.0184823 0.000756321 0.980761
1.25 0.35 0.031192 0.000385124 0.968423
1.25 0.4 0.0489724 0.000241331 0.950786
1.25 0.45 0.072048 0.000186272 0.927766
1.25 0.5 0.10042 0.000176001 0.899404
1.25 0.55 0.133955 0.000201398 0.865844
1.25 0.6 0.172455 0.000275348 0.82727

1.4 0.1 0.00195548 0.0527906 0.945254
1.4 0.15 0.00281565 0.0133886 0.983796
1.4 0.2 0.00465482 0.0036781 0.991667
1.4 0.25 0.00784124 0.00111978 0.991039
1.4 0.3 0.0131835 0.000389424 0.986427
1.4 0.35 0.0215334 0.000159078 0.978308
1.4 0.4 0.0335321 7.78125e-05 0.96639
1.4 0.45 0.0495666 4.60263e-05 0.950387
1.4 0.5 0.0698136 3.29881e-05 0.930153
1.4 0.55 0.0943004 2.85458e-05 0.905671
1.4 0.6 0.122956 2.96033e-05 0.877015

1.55 0.1 0.00176389 0.0475314 0.950705
1.55 0.15 0.00251728 0.0112856 0.986197
1.55 0.2 0.00408389 0.00285947 0.993057
1.55 0.25 0.00652569 0.000784004 0.99269
1.55 0.3 0.0102922 0.000237982 0.98947
1.55 0.35 0.0160157 8.20702e-05 0.983902
1.55 0.4 0.0242906 3.28909e-05 0.975676
1.55 0.45 0.035561 1.55612e-05 0.964423
1.55 0.5 0.0501127 8.76839e-06 0.949878
1.55 0.55 0.0680916 5.90067e-06 0.931903
1.55 0.6 0.0895414 4.7341e-06 0.910454

1.7 0.1 0.00161357 0.043684 0.954702
1.7 0.15 0.00228341 0.00985175 0.987865
1.7 0.2 0.00368283 0.00234853 0.993969
1.7 0.25 0.00572958 0.000596571 0.993674
1.7 0.3 0.00863208 0.000164 0.991204
1.7 0.35 0.012801 4.98085e-05 0.987149
1.7 0.4 0.0187113 1.70796e-05 0.981272
1.7 0.45 0.0267895 6.73763e-06 0.973204
1.7 0.5 0.0373558 3.09783e-06 0.962641
1.7 0.55 0.0506364 1.67391e-06 0.949362
1.7 0.6 0.0667539 1.06646e-06 0.933245

1.85 0.1 0.00149231 0.0407667 0.957741
1.85 0.15 0.00209252 0.0088216 0.989086
1.85 0.2 0.0033698 0.00200505 0.994625
1.85 0.25 0.00518197 0.000480969 0.994337
1.85 0.3 0.00759917 0.000122956 0.992278
1.85 0.35 0.0108583 3.39906e-05 0.989108
1.85 0.4 0.0152958 1.03485e-05 0.984694
1.85 0.45 0.0212693 3.53534e-06 0.978727
1.85 0.5 0.0290823 1.37561e-06 0.970916
1.85 0.55 0.0389868 6.16737e-07 0.961013
1.85 0.6 0.0511705 3.2124e-07 0.948829

2 0.1 0.00139229 0.0384864 0.960121
2 0.15 0.00193291 0.0080495 0.990018
2 0.2 0.00311135 0.00176117 0.995127
2 0.25 0.00476304 0.000404203 0.994833
2 0.3 0.00688864 9.78486e-05 0.993014
2 0.35 0.00961162 2.52297e-05 0.990363
2 0.4 0.0131489 7.02878e-06 0.986844
2 0.45 0.0177607 2.14941e-06 0.982237
2 0.5 0.0236996 7.31771e-07 0.9763
2 0.55 0.0312142 2.81162e-07 0.968786
2 0.6 0.04052 1.23363e-07 0.95948

