0.5 0.1 0.00937278 0.0292893 0.961338
0.5 0.15 0.0421859 0.0139596 0.943854
0.5 0.2 0.109712 0.0146629 0.875625
0.5 0.25 0.220317 0.0293355 0.750347
0.5 0.3 0.442154 0.0712476 0.486598
0.5 0.35 0.870074 0.0326794 0.0972462
0.5 0.4 0.992502 0.00147843 0.00601944
0.5 0.45 0.999572 4.38989e-05 0.000384516
0.5 0.5 0.999954 1.26476e-06 4.49238e-05
0.5 0.55 0.999986 3.63468e-08 1.35232e-05
0.5 0.6 0.999992 1.0442e-09 7.58851e-06

0.65 0.1 0.00346399 0.0107871 0.985749
0.65 0.15 0.0149592 0.00212508 0.982916
0.65 0.2 0.0436432 0.000808822 0.955548
0.65 0.25 0.0917952 0.000608416 0.907596
0.65 0.3 0.158687 0.000852048 0.840461
0.65 0.35 0.243309 0.00202655 0.754664
0.65 0.4 0.349155 0.00724021 0.643605
0.65 0.45 0.516976 0.0282565 0.454768
0.65 0.5 0.854549 0.0247564 0.120695
0.65 0.55 0.990385 0.00144174 0.00817372
0.65 0.6 0.999444 4.37838e-05 0.000512053

0.8 0.1 0.00219811 0.00615611 0.991646
0.8 0.15 0.00702324 0.000717658 0.992259
0.8 0.2 0.0203867 0.00013409 0.979479
0.8 0.25 0.0456917 4.45289e-05 0.954264
0.8 0.3 0.0838611 2.66606e-05 0.916112
0.8 0.35 0.134521 2.7806e-05 0.865451
0.8 0.4 0.196805 4.77996e-05 0.803147
0.8 0.45 0.269747 0.00012701 0.730126
0.8 0.5 0.352691 0.000485954 0.646823
0.8 0.55 0.44762 0.00244615 0.549934
0.8 0.6 0.579894 0.0127896 0.407316

0.95 0.1 0.00174777 0.004329 0.993923
0.95 0.15 0.00437723 0.000370486 0.995252
0.95 0.2 0.0110815 4.34263e-05 0.988875
0.95 0.25 0.0247807 7.90983e-06 0.975211
0.95 0.3 0.0471298 2.39022e-06 0.952868
0.95 0.35 0.0786209 1.21161e-06 0.921378
0.95 0.4 0.119095 1.0094e-06 0.880904
0.95 0.45 0.168086 1.33311e-06 0.831913
0.95 0.5 0.225007 2.67229e-06 0.774991
0.95 0.55 0.289237 7.75489e-06 0.710755
0.95 0.6 0.360188 3.09791e-05 0.639781

1.1 0.1 0.0014914 0.003401 0.995108
1.1 0.15 0.00334685 0.000240699 0.996412
1.1 0.2 0.00718218 2.0968e-05 0.992797
1.1 0.25 0.0149394 2.50736e-06 0.985058
1.1 0.3 0.0282904 4.49553e-07 0.971709
1.1 0.35 0.048154 1.26405e-07 0.951846
1.1 0.4 0.0748446 5.6297e-08 0.925155
1.1 0.45 0.108307 3.92448e-08 0.891693
1.1 0.5 0.148287 4.17992e-08 0.851713
1.1 0.55 0.194428 6.59655e-08 0.805572
1.1 0.6 0.246333 1.49072e-07 0.753667

1.25 0.1 0.0013086 0.0028528 0.995839
1.25 0.15 0.00283192 0.000178139 0.99699
1.25 0.2 0.00542917 1.2847e-05 0.994558
1.25 0.25 0.0101835 1.15546e-06 0.989815
1.25 0.3 0.0184193 1.41262e-07 0.981581
1.25 0.35 0.0311438 2.50088e-08 0.968856
1.25 0.4 0.0489288 6.62969e-09 0.951071
1.25 0.45 0.0720014 2.65715e-09 0.927999
1.25 0.5 0.100361 1.59997e-09 0.899639
1.25 0.55 0.133867 1.42411e-09 0.866133
1.25 0.6 0.1723 1.8329e-09 0.8277

1.4 0.1 0.00116739 0.00249581 0.996337
1.4 0.15 0.00250107 0.000142644 0.997356
1.4 0.2 0.00453463 9.08823e-06 0.995456
1.4 0.25 0.00779018 6.76546e-07 0.992209
1.4 0.3 0.013158 6.30601e-08 0.986842
1.4 0.35 0.0215184 7.86328e-09 0.978482
1.4 0.4 0.0335217 1.37551e-09 0.966478
1.4 0.45 0.0495582 3.46682e-10 0.950442
1.4 0.5 0.0698055 1.2711e-10 0.930194
1.4 0.55 0.0942914 6.76244e-11 0.905709
1.4 0.6 0.122944 5.16497e-11 0.877056

1.55 0.1 0.00105428 0.00224717 0.996699
1.55 0.15 0.00225281 0.000120205 0.997627
1.55 0.2 0.00399289 7.03054e-06 0.996
1.55 0.25 0.00649283 4.61459e-07 0.993507
1.55 0.3 0.0102788 3.56754e-08 0.989721
1.55 0.35 0.0160094 3.4412e-09 0.983991
1.55 0.4 0.0242872 4.36111e-10 0.975713
1.55 0.45 0.0355588 7.53654e-11 0.964441
1.55 0.5 0.0501111 1.81642e-11 0.949889
1.55 0.55 0.0680902 6.16455e-12 0.93191
1.55 0.6 0.0895399 2.94654e-12 0.91046

1.7 0.1 0.000961516 0.00206527 0.996973
1.7 0.15 0.00205265 0.000104926 0.997842
1.7 0.2 0.00360877 5.76463e-06 0.996385
1.7 0.25 0.00570552 3.47191e-07 0.994294
1.7 0.3 0.00862366 2.36345e-08 0.991376
1.7 0.35 0.0127977 1.89966e-09 0.987202
1.7 0.4 0.0187099 1.89007e-10 0.98129
1.7 0.45 0.0267887 2.42619e-11 0.973211
1.7 0.5 0.0373554 4.14018e-12 0.962645
1.7 0.55 0.0506361 9.58277e-13 0.949364
1.7 0.6 0.0667536 3.03721e-13 0.933246

1.85 0.1 0.000884028 0.00192733 0.997189
1.85 0.15 0.00188589 9.39534e-05 0.99802
1.85 0.2 0.00330676 4.91889e-06 0.996688
1.85 0.25 0.00516287 2.78631e-07 0.994837
1.85 0.3 0.00759313 1.73861e-08 0.992407
1.85 0.35 0.0108563 1.23094e-09 0.989144
1.85 0.4 0.0152951 1.02722e-10 0.984705
1.85 0.45 0.021269 1.05103e-11 0.978731
1.85 0.5 0.0290821 1.36193e-12 0.970918
1.85 0.55 0.0389867 2.29395e-13 0.961013
1.85 0.6 0.0511704 5.11787e-14 0.94883

2 0.1 0.000818313 0.00181949 0.997362
2 0.15 0.00174436 8.57301e-05 0.99817
2 0.2 0.00305602 4.31989e-06 0.99694
2 0.25 0.0047471 2.33745e-07 0.995253
2 0.3 0.00688393 1.37166e-08 0.993116
2 0.35 0.00961015 8.89546e-10 0.99039
2 0.4 0.0131484 6.55817e-11 0.986852
2 0.45 0.0177605 5.67645e-12 0.982239
2 0.5 0.0236996 5.9438e-13 0.9763
2 0.55 0.0312142 7.75118e-14 0.968786
2 0.6 0.04052 1.29087e-14 0.95948

