0.5 0.1 0.724024 0.212369 0.0636078
0.5 0.15 0.915592 0.0580544 0.0263537
0.5 0.2 0.977574 0.0133617 0.00906454
0.5 0.25 0.994173 0.002906 0.00292076
0.5 0.3 0.998447 0.000621398 0.000931928
0.5 0.35 0.999562 0.000132203 0.000305737
0.5 0.4 0.999865 2.80823e-05 0.000107302
0.5 0.45 0.999952 5.96216e-06 4.22774e-05
0.5 0.5 0.999979 1.26561e-06 1.96191e-05
0.5 0.55 0.999989 2.68637e-07 1.09684e-05
0.5 0.6 0.999993 5.70195e-08 7.25267e-06

0.65 0.1 0.0450038 0.498272 0.456724
0.65 0.15 0.144538 0.429045 0.426417
0.65 0.2 0.371489 0.333626 0.294885
0.65 0.25 0.687354 0.170552 0.142093
0.65 0.3 0.89554 0.0537556 0.0507044
0.65 0.35 0.971285 0.0130428 0.0156722
0.65 0.4 0.992461 0.00288396 0.00465549
0.65 0.45 0.997984 0.000619818 0.00139613
0.65 0.5 0.999431 0.000132079 0.000436568
0.65 0.55 0.999824 2.80713e-05 0.000147513
0.65 0.6 0.999938 5.96102e-06 5.63654e-05

0.8 0.1 0.00843673 0.312921 0.678642
0.8 0.15 0.0195195 0.225027 0.755453
0.8 0.2 0.045877 0.194168 0.759955
0.8 0.25 0.0986194 0.195786 0.705595
0.8 0.3 0.199814 0.213145 0.587041
0.8 0.35 0.390424 0.207963 0.401613
0.8 0.4 0.666102 0.133473 0.200425
0.8 0.45 0.878438 0.0489863 0.0725755
0.8 0.5 0.96529 0.0126562 0.0220541
0.8 0.55 0.990773 0.00285648 0.00637079
0.8 0.6 0.997524 0.000617834 0.00185854

0.95 0.1 0.00515794 0.222004 0.772838
0.95 0.15 0.00822177 0.126142 0.865636
0.95 0.2 0.0162659 0.0840199 0.899714
0.95 0.25 0.0324772 0.0665541 0.900969
0.95 0.3 0.0594469 0.0626397 0.877913
0.95 0.35 0.100189 0.0689493 0.830862
0.95 0.4 0.160813 0.0857564 0.753431
0.95 0.45 0.256361 0.112165 0.631475
0.95 0.5 0.417751 0.131379 0.45087
0.95 0.55 0.656091 0.102867 0.241043
0.95 0.6 0.864268 0.0440334 0.0916987

1.1 0.1 0.00409258 0.174593 0.821315
1.1 0.15 0.00544429 0.0838367 0.910719
1.1 0.2 0.00910284 0.0454698 0.945427
1.1 0.25 0.0170084 0.0284946 0.954497
1.1 0.3 0.0307856 0.0209305 0.948284
1.1 0.35 0.051476 0.0180883 0.930436
1.1 0.4 0.0797473 0.0182978 0.901955
1.1 0.45 0.11636 0.0214065 0.862233
1.1 0.5 0.162993 0.0284121 0.808595
1.1 0.55 0.224063 0.0414534 0.734483
1.1 0.6 0.310997 0.0624981 0.626505

1.25 0.1 0.00348683 0.146462 0.850052
1.25 0.15 0.00431006 0.0624373 0.933253
1.25 0.2 0.0064569 0.0291836 0.964359
1.25 0.25 0.0110107 0.0152767 0.973713
1.25 0.3 0.0191857 0.00913424 0.97168
1.25 0.35 0.031941 0.00631827 0.961741
1.25 0.4 0.0498528 0.00507991 0.945067
1.25 0.45 0.0731956 0.00473863 0.922066
1.25 0.5 0.102084 0.00509509 0.892821
1.25 0.55 0.136637 0.00625217 0.857111
1.25 0.6 0.177241 0.00864228 0.814117

1.4 0.1 0.00307419 0.128133 0.868793
1.4 0.15 0.00367112 0.0500759 0.946253
1.4 0.2 0.00522073 0.0210192 0.97376
1.4 0.25 0.00823014 0.00962891 0.982141
1.4 0.3 0.01348 0.00490681 0.981613
1.4 0.35 0.0217855 0.0028285 0.975386
1.4 0.4 0.0337702 0.00186473 0.964365
1.4 0.45 0.0498162 0.00141286 0.948771
1.4 0.5 0.0701049 0.00122998 0.928665
1.4 0.55 0.0946793 0.00122546 0.904095
1.4 0.6 0.123504 0.00138816 0.875108

1.55 0.1 0.00277131 0.115367 0.881861
1.55 0.15 0.00323682 0.0422134 0.95455
1.55 0.2 0.00451241 0.0163657 0.979122
1.55 0.25 0.00677757 0.00679416 0.986428
1.55 0.3 0.010451 0.00306733 0.986482
1.55 0.35 0.0161263 0.00153114 0.982343
1.55 0.4 0.0243763 0.000857157 0.974767
1.55 0.45 0.0356347 0.000543263 0.963822
1.55 0.5 0.0501832 0.000391707 0.949425
1.55 0.55 0.0681666 0.000321546 0.931512
1.55 0.6 0.0896302 0.00029982 0.91007

1.7 0.1 0.00253886 0.10603 0.891431
1.7 0.15 0.00291159 0.03685 0.960238
1.7 0.2 0.00403177 0.013448 0.98252
1.7 0.25 0.00591457 0.00518711 0.988898
1.7 0.3 0.0087335 0.00213828 0.989128
1.7 0.35 0.012861 0.000955256 0.986184
1.7 0.4 0.0187504 0.000469136 0.98078
1.7 0.45 0.0268176 0.00025638 0.972926
1.7 0.5 0.0373782 0.000157183 0.962465
1.7 0.55 0.0506562 0.000108637 0.949235
1.7 0.6 0.0667734 8.47659e-05 0.933142

1.85 0.1 0.00235477 0.0989504 0.898695
1.85 0.15 0.00265522 0.0329965 0.964348
1.85 0.2 0.00366696 0.0114829 0.98485
1.85 0.25 0.00532894 0.00418757 0.990483
